'Elapsed time','Abdomen_4'
'0:01.206',-5.200
'0:01.207',-4.900
'0:01.208',-4.600
'0:01.209',-4.300
'0:01.210',-4.000
'0:01.211',-3.900
'0:01.212',-3.900
'0:01.213',-4.000
'0:01.214',-3.900
'0:01.215',-3.600
'0:01.216',-3.200
'0:01.217',-3.100
'0:01.218',-3.700
'0:01.219',-5.000
'0:01.220',-6.700
'0:01.221',-8.200
'0:01.222',-9.000
'0:01.223',-8.800
'0:01.224',-7.700
'0:01.225',-6.200
'0:01.226',-4.900
'0:01.227',-4.100
'0:01.228',-4.100
'0:01.229',-4.400
'0:01.230',-4.700
'0:01.231',-4.800
'0:01.232',-4.500
'0:01.233',-4.000
'0:01.234',-3.700
'0:01.235',-3.700
'0:01.236',-3.900
'0:01.237',-4.100
'0:01.238',-4.000
'0:01.239',-3.600
'0:01.240',-3.000
'0:01.241',-2.600
'0:01.242',-2.500
'0:01.243',-2.800
'0:01.244',-3.200
'0:01.245',-3.200
'0:01.246',-2.700
'0:01.247',-1.800
'0:01.248',-1.000
'0:01.249',-0.700
'0:01.250',-1.100
'0:01.251',-1.800
'0:01.252',-2.500
'0:01.253',-2.500
'0:01.254',-1.900
'0:01.255',-0.900
'0:01.256',0.000
'0:01.257',0.200
'0:01.258',-0.300
'0:01.259',-1.100
'0:01.260',-1.700
'0:01.261',-1.800
'0:01.262',-1.400
'0:01.263',-0.800
'0:01.264',-0.300
'0:01.265',-0.200
'0:01.266',-0.400
'0:01.267',-0.700
'0:01.268',-0.800
'0:01.269',-0.700
'0:01.270',-0.500
'0:01.271',-0.500
'0:01.272',-0.900
'0:01.273',-1.600
'0:01.274',-2.400
'0:01.275',-2.900
'0:01.276',-2.700
'0:01.277',-1.900
'0:01.278',-0.500
'0:01.279',1.100
'0:01.280',2.300
'0:01.281',2.800
'0:01.282',2.500
'0:01.283',1.800
'0:01.284',1.200
'0:01.285',0.900
'0:01.286',1.200
'0:01.287',1.800
'0:01.288',2.300
'0:01.289',2.300
'0:01.290',1.900
'0:01.291',1.200
'0:01.292',0.700
'0:01.293',0.700
'0:01.294',1.000
'0:01.295',1.300
'0:01.296',1.500
'0:01.297',1.400
'0:01.298',1.100
'0:01.299',1.200
'0:01.300',1.800
'0:01.301',2.800
'0:01.302',3.900
'0:01.303',4.600
'0:01.304',4.400
'0:01.305',3.300
'0:01.306',1.800
'0:01.307',0.500
'0:01.308',-0.200
'0:01.309',-0.200
'0:01.310',0.200
'0:01.311',0.500
'0:01.312',0.100
'0:01.313',-0.900
'0:01.314',-2.300
'0:01.315',-3.300
'0:01.316',-3.500
'0:01.317',-2.600
'0:01.318',-0.800
'0:01.319',1.400
'0:01.320',3.500
'0:01.321',5.100
'0:01.322',6.000
'0:01.323',5.900
'0:01.324',5.100
'0:01.325',3.600
'0:01.326',1.700
'0:01.327',-0.300
'0:01.328',-2.000
'0:01.329',-3.200
'0:01.330',-3.700
'0:01.331',-3.900
'0:01.332',-4.200
'0:01.333',-4.700
'0:01.334',-5.300
'0:01.335',-5.900
'0:01.336',-6.100
'0:01.337',-5.800
'0:01.338',-5.200
'0:01.339',-4.400
'0:01.340',-3.900
'0:01.341',-3.500
'0:01.342',-3.300
'0:01.343',-3.100
'0:01.344',-2.900
'0:01.345',-2.700
'0:01.346',-2.600
'0:01.347',-2.500
'0:01.348',-2.400
'0:01.349',-2.300
'0:01.350',-2.300
'0:01.351',-2.700
'0:01.352',-3.600
'0:01.353',-4.800
'0:01.354',-5.800
'0:01.355',-6.200
'0:01.356',-6.000
'0:01.357',-5.200
'0:01.358',-4.500
'0:01.359',-4.100
'0:01.360',-4.300
'0:01.361',-4.700
'0:01.362',-5.100
'0:01.363',-4.900
'0:01.364',-4.300
'0:01.365',-3.700
'0:01.366',-3.200
'0:01.367',-3.200
'0:01.368',-3.500
'0:01.369',-3.700
'0:01.370',-3.700
'0:01.371',-3.200
'0:01.372',-2.600
'0:01.373',-2.100
'0:01.374',-2.000
'0:01.375',-2.400
'0:01.376',-3.100
'0:01.377',-3.900
'0:01.378',-4.700
'0:01.379',-5.400
'0:01.380',-5.900
'0:01.381',-6.100
'0:01.382',-6.100
'0:01.383',-5.700
'0:01.384',-5.100
'0:01.385',-4.400
'0:01.386',-4.100
'0:01.387',-4.200
'0:01.388',-4.600
'0:01.389',-5.000
'0:01.390',-5.100
'0:01.391',-4.600
'0:01.392',-3.800
'0:01.393',-3.000
'0:01.394',-2.500
'0:01.395',-2.500
'0:01.396',-3.000
'0:01.397',-3.600
'0:01.398',-3.900
'0:01.399',-3.900
'0:01.400',-3.500
'0:01.401',-2.900
'0:01.402',-2.300
'0:01.403',-1.900
'0:01.404',-1.600
'0:01.405',-1.600
'0:01.406',-1.800
'0:01.407',-2.200
'0:01.408',-2.900
'0:01.409',-3.500
'0:01.410',-4.000
'0:01.411',-4.200
'0:01.412',-4.100
'0:01.413',-3.700
'0:01.414',-3.100
'0:01.415',-2.300
'0:01.416',-1.200
'0:01.417',0.500
'0:01.418',2.700
'0:01.419',5.500
'0:01.420',8.500
'0:01.421',11.300
'0:01.422',13.700
'0:01.423',15.400
'0:01.424',16.800
'0:01.425',17.900
'0:01.426',19.100
'0:01.427',20.500
'0:01.428',22.000
'0:01.429',23.500
'0:01.430',25.200
'0:01.431',27.000
'0:01.432',29.100
'0:01.433',31.500
'0:01.434',33.901
'0:01.435',36.301
'0:01.436',38.301
'0:01.437',39.901
'0:01.438',40.801
'0:01.439',41.001
'0:01.440',40.101
'0:01.441',38.301
'0:01.442',35.601
'0:01.443',32.500
'0:01.444',29.600
'0:01.445',27.600
'0:01.446',26.800
'0:01.447',27.000
'0:01.448',27.600
'0:01.449',27.900
'0:01.450',27.100
'0:01.451',25.000
'0:01.452',21.600
'0:01.453',17.100
'0:01.454',12.000
'0:01.455',6.500
'0:01.456',0.700
'0:01.457',-5.300
'0:01.458',-11.100
'0:01.459',-16.500
'0:01.460',-21.000
'0:01.461',-24.400
'0:01.462',-26.500
'0:01.463',-27.400
'0:01.464',-27.600
'0:01.465',-27.300
'0:01.466',-27.000
'0:01.467',-26.700
'0:01.468',-26.600
'0:01.469',-26.700
'0:01.470',-27.000
'0:01.471',-27.500
'0:01.472',-27.900
'0:01.473',-28.200
'0:01.474',-28.300
'0:01.475',-28.100
'0:01.476',-27.700
'0:01.477',-26.900
'0:01.478',-25.800
'0:01.479',-24.300
'0:01.480',-22.500
'0:01.481',-20.700
'0:01.482',-19.000
'0:01.483',-17.500
'0:01.484',-16.200
'0:01.485',-14.800
'0:01.486',-13.100
'0:01.487',-11.100
'0:01.488',-9.000
'0:01.489',-7.100
'0:01.490',-6.000
'0:01.491',-5.700
'0:01.492',-5.900
'0:01.493',-6.300
'0:01.494',-6.500
'0:01.495',-6.300
'0:01.496',-5.900
'0:01.497',-5.600
'0:01.498',-5.400
'0:01.499',-5.400
'0:01.500',-5.300
'0:01.501',-4.900
'0:01.502',-4.300
'0:01.503',-3.700
'0:01.504',-3.300
'0:01.505',-3.400
'0:01.506',-3.600
'0:01.507',-3.700
'0:01.508',-3.300
'0:01.509',-2.400
'0:01.510',-1.200
'0:01.511',-0.300
'0:01.512',0.000
'0:01.513',-0.200
'0:01.514',-0.800
'0:01.515',-1.400
'0:01.516',-1.600
'0:01.517',-1.400
'0:01.518',-1.100
'0:01.519',-0.900
'0:01.520',-1.100
'0:01.521',-1.400
'0:01.522',-1.800
'0:01.523',-2.000
'0:01.524',-1.900
'0:01.525',-1.500
'0:01.526',-0.900
'0:01.527',-0.200
'0:01.528',0.600
'0:01.529',1.300
'0:01.530',2.100
'0:01.531',2.900
'0:01.532',3.900
'0:01.533',5.100
'0:01.534',6.400
'0:01.535',7.400
'0:01.536',7.800
'0:01.537',7.500
'0:01.538',6.600
'0:01.539',5.500
'0:01.540',4.500
'0:01.541',3.800
'0:01.542',3.400
'0:01.543',2.900
'0:01.544',2.400
'0:01.545',1.900
'0:01.546',1.700
'0:01.547',2.000
'0:01.548',2.800
'0:01.549',3.600
'0:01.550',4.200
'0:01.551',4.300
'0:01.552',4.000
'0:01.553',3.800
'0:01.554',3.700
'0:01.555',3.700
'0:01.556',3.700
'0:01.557',3.500
'0:01.558',3.000
'0:01.559',2.500
'0:01.560',2.000
'0:01.561',1.600
'0:01.562',1.200
'0:01.563',0.800
'0:01.564',0.500
'0:01.565',0.600
'0:01.566',1.500
'0:01.567',3.000
'0:01.568',5.100
'0:01.569',7.300
'0:01.570',9.100
'0:01.571',10.600
'0:01.572',12.400
'0:01.573',15.100
'0:01.574',19.200
'0:01.575',24.700
'0:01.576',30.800
'0:01.577',36.201
'0:01.578',39.801
'0:01.579',41.101
'0:01.580',40.001
'0:01.581',37.401
'0:01.582',34.101
'0:01.583',30.500
'0:01.584',26.600
'0:01.585',22.100
'0:01.586',16.800
'0:01.587',11.000
'0:01.588',5.300
'0:01.589',0.500
'0:01.590',-2.900
'0:01.591',-5.000
'0:01.592',-6.200
'0:01.593',-7.100
'0:01.594',-7.700
'0:01.595',-7.800
'0:01.596',-7.100
'0:01.597',-5.300
'0:01.598',-2.700
'0:01.599',0.100
'0:01.600',2.600
'0:01.601',4.300
'0:01.602',5.600
'0:01.603',6.600
'0:01.604',7.500
'0:01.605',8.400
'0:01.606',8.900
'0:01.607',9.100
'0:01.608',8.800
'0:01.609',8.700
'0:01.610',8.900
'0:01.611',9.500
'0:01.612',10.300
'0:01.613',10.900
'0:01.614',11.200
'0:01.615',11.300
'0:01.616',11.500
'0:01.617',12.200
'0:01.618',13.000
'0:01.619',13.700
'0:01.620',13.800
'0:01.621',13.300
'0:01.622',12.600
'0:01.623',12.100
'0:01.624',12.500
'0:01.625',13.600
'0:01.626',14.900
'0:01.627',15.800
'0:01.628',15.700
'0:01.629',14.700
'0:01.630',13.400
'0:01.631',12.300
'0:01.632',11.900
'0:01.633',12.000
'0:01.634',12.500
'0:01.635',12.900
'0:01.636',13.200
'0:01.637',13.200
'0:01.638',13.100
'0:01.639',13.200
'0:01.640',13.600
'0:01.641',14.300
'0:01.642',15.100
'0:01.643',15.700
'0:01.644',16.000
'0:01.645',15.800
'0:01.646',15.400
'0:01.647',15.000
'0:01.648',14.900
'0:01.649',15.200
'0:01.650',15.600
'0:01.651',15.700
'0:01.652',15.100
'0:01.653',14.000
'0:01.654',12.700
'0:01.655',12.000
'0:01.656',12.300
'0:01.657',13.300
'0:01.658',14.600
'0:01.659',15.400
'0:01.660',15.400
'0:01.661',14.600
'0:01.662',13.600
'0:01.663',13.000
'0:01.664',12.900
'0:01.665',13.200
'0:01.666',13.400
'0:01.667',13.200
'0:01.668',12.700
'0:01.669',12.100
'0:01.670',11.700
'0:01.671',11.700
'0:01.672',11.900
'0:01.673',12.100
'0:01.674',12.400
'0:01.675',12.800
'0:01.676',13.400
'0:01.677',14.500
'0:01.678',16.100
'0:01.679',17.700
'0:01.680',18.800
'0:01.681',19.000
'0:01.682',18.100
'0:01.683',16.800
'0:01.684',15.600
'0:01.685',15.200
'0:01.686',15.800
'0:01.687',16.800
'0:01.688',17.700
'0:01.689',17.700
'0:01.690',16.800
'0:01.691',15.300
'0:01.692',13.900
'0:01.693',13.000
'0:01.694',12.700
'0:01.695',12.600
'0:01.696',12.400
'0:01.697',11.900
'0:01.698',11.200
'0:01.699',10.700
'0:01.700',10.600
'0:01.701',11.000
'0:01.702',11.600
'0:01.703',12.200
'0:01.704',12.900
'0:01.705',13.400
'0:01.706',14.000
'0:01.707',14.300
'0:01.708',14.200
'0:01.709',13.600
'0:01.710',12.700
'0:01.711',11.700
'0:01.712',10.900
'0:01.713',10.400
'0:01.714',10.300
'0:01.715',10.100
'0:01.716',9.700
'0:01.717',9.200
'0:01.718',8.700
'0:01.719',8.600
'0:01.720',8.900
'0:01.721',9.300
'0:01.722',9.500
'0:01.723',9.200
'0:01.724',8.400
'0:01.725',7.300
'0:01.726',6.200
'0:01.727',5.300
'0:01.728',4.700
'0:01.729',4.200
'0:01.730',3.800
'0:01.731',3.400
'0:01.732',3.200
'0:01.733',3.500
'0:01.734',4.300
'0:01.735',5.600
'0:01.736',6.900
'0:01.737',7.900
'0:01.738',8.100
'0:01.739',7.400
'0:01.740',5.900
'0:01.741',4.100
'0:01.742',2.300
'0:01.743',0.900
'0:01.744',0.000
'0:01.745',-0.400
'0:01.746',-0.600
'0:01.747',-0.900
'0:01.748',-1.500
'0:01.749',-2.000
'0:01.750',-2.400
'0:01.751',-2.400
'0:01.752',-1.900
'0:01.753',-1.200
'0:01.754',-0.700
'0:01.755',-0.600
'0:01.756',-1.000
'0:01.757',-1.800
'0:01.758',-2.500
'0:01.759',-2.800
'0:01.760',-2.600
'0:01.761',-2.100
'0:01.762',-1.700
'0:01.763',-1.500
'0:01.764',-1.700
'0:01.765',-2.100
'0:01.766',-2.400
'0:01.767',-2.400
'0:01.768',-2.100
'0:01.769',-1.600
'0:01.770',-1.100
'0:01.771',-0.700
'0:01.772',-0.500
'0:01.773',-0.500
'0:01.774',-0.700
'0:01.775',-1.100
'0:01.776',-1.700
'0:01.777',-2.300
'0:01.778',-2.800
'0:01.779',-3.100
'0:01.780',-3.000
'0:01.781',-2.800
'0:01.782',-2.700
'0:01.783',-2.900
'0:01.784',-3.200
'0:01.785',-3.500
'0:01.786',-3.500
'0:01.787',-3.100
'0:01.788',-2.600
'0:01.789',-2.300
'0:01.790',-2.400
'0:01.791',-2.900
'0:01.792',-3.700
'0:01.793',-4.400
'0:01.794',-4.800
'0:01.795',-4.700
'0:01.796',-4.200
'0:01.797',-3.500
'0:01.798',-2.800
'0:01.799',-2.300
'0:01.800',-2.000
'0:01.801',-2.100
'0:01.802',-2.400
'0:01.803',-2.900
'0:01.804',-3.500
'0:01.805',-4.000
'0:01.806',-4.200
'0:01.807',-4.000
'0:01.808',-3.500
'0:01.809',-2.700
'0:01.810',-1.600
'0:01.811',-0.600
'0:01.812',0.300
'0:01.813',0.900
'0:01.814',1.100
'0:01.815',0.900
'0:01.816',0.500
'0:01.817',0.100
'0:01.818',-0.100
'0:01.819',-0.300
'0:01.820',-0.400
'0:01.821',-0.600
'0:01.822',-1.000
'0:01.823',-1.200
'0:01.824',-1.300
'0:01.825',-1.000
'0:01.826',-0.700
'0:01.827',-0.600
'0:01.828',-0.800
'0:01.829',-1.500
'0:01.830',-2.300
'0:01.831',-2.900
'0:01.832',-3.100
'0:01.833',-2.700
'0:01.834',-1.900
'0:01.835',-1.100
'0:01.836',-0.300
'0:01.837',0.200
'0:01.838',0.400
'0:01.839',0.500
'0:01.840',0.500
'0:01.841',0.600
'0:01.842',0.600
'0:01.843',0.500
'0:01.844',0.200
'0:01.845',-0.400
'0:01.846',-1.400
'0:01.847',-2.600
'0:01.848',-3.800
'0:01.849',-4.500
'0:01.850',-4.800
'0:01.851',-4.600
'0:01.852',-4.300
'0:01.853',-4.200
'0:01.854',-4.300
'0:01.855',-4.700
'0:01.856',-5.000
'0:01.857',-5.000
'0:01.858',-4.600
'0:01.859',-3.800
'0:01.860',-2.900
'0:01.861',-2.400
'0:01.862',-2.500
'0:01.863',-3.100
'0:01.864',-4.200
'0:01.865',-5.200
'0:01.866',-5.900
'0:01.867',-6.300
'0:01.868',-6.600
'0:01.869',-7.100
'0:01.870',-7.800
'0:01.871',-8.400
'0:01.872',-8.800
'0:01.873',-8.600
'0:01.874',-7.900
'0:01.875',-6.800
'0:01.876',-5.800
'0:01.877',-5.000
'0:01.878',-4.400
'0:01.879',-4.000
'0:01.880',-3.600
'0:01.881',-3.100
'0:01.882',-2.700
'0:01.883',-2.300
'0:01.884',-2.200
'0:01.885',-2.300
'0:01.886',-2.200
'0:01.887',-2.000
'0:01.888',-1.600
'0:01.889',-1.000
'0:01.890',-0.500
'0:01.891',0.000
'0:01.892',0.300
'0:01.893',0.300
'0:01.894',0.100
'0:01.895',-0.300
'0:01.896',-1.000
'0:01.897',-1.700
'0:01.898',-2.300
'0:01.899',-2.400
'0:01.900',-2.000
'0:01.901',-1.200
'0:01.902',-0.400
'0:01.903',-0.100
'0:01.904',-0.300
'0:01.905',-1.100
'0:01.906',-2.100
'0:01.907',-2.700
'0:01.908',-2.500
'0:01.909',-1.600
'0:01.910',-0.300
'0:01.911',0.600
'0:01.912',0.600
'0:01.913',-0.400
'0:01.914',-1.900
'0:01.915',-3.500
'0:01.916',-4.600
'0:01.917',-4.900
'0:01.918',-4.800
'0:01.919',-4.600
'0:01.920',-4.500
'0:01.921',-4.800
'0:01.922',-5.100
'0:01.923',-5.300
'0:01.924',-5.300
'0:01.925',-5.400
'0:01.926',-5.600
'0:01.927',-6.200
'0:01.928',-6.900
'0:01.929',-7.500
'0:01.930',-7.500
'0:01.931',-6.800
'0:01.932',-5.600
'0:01.933',-4.100
'0:01.934',-2.600
'0:01.935',-1.400
'0:01.936',-0.600
'0:01.937',-0.200
'0:01.938',-0.200
'0:01.939',-0.500
'0:01.940',-1.100
'0:01.941',-1.900
'0:01.942',-2.800
'0:01.943',-3.600
'0:01.944',-4.300
'0:01.945',-4.800
'0:01.946',-5.100
'0:01.947',-5.400
'0:01.948',-5.800
'0:01.949',-6.300
'0:01.950',-6.900
'0:01.951',-7.200
'0:01.952',-7.000
'0:01.953',-6.500
'0:01.954',-5.900
'0:01.955',-5.400
'0:01.956',-5.300
'0:01.957',-5.500
'0:01.958',-5.800
'0:01.959',-6.000
'0:01.960',-5.900
'0:01.961',-5.600
'0:01.962',-5.200
'0:01.963',-4.900
'0:01.964',-4.800
'0:01.965',-5.100
'0:01.966',-5.600
'0:01.967',-6.400
'0:01.968',-7.300
'0:01.969',-8.200
'0:01.970',-8.700
'0:01.971',-9.000
'0:01.972',-8.900
'0:01.973',-8.700
'0:01.974',-8.500
'0:01.975',-8.400
'0:01.976',-8.300
'0:01.977',-8.200
'0:01.978',-7.800
'0:01.979',-7.200
'0:01.980',-6.500
'0:01.981',-5.900
'0:01.982',-5.400
'0:01.983',-5.200
'0:01.984',-5.100
'0:01.985',-5.100
'0:01.986',-5.200
'0:01.987',-5.300
'0:01.988',-5.500
'0:01.989',-5.900
'0:01.990',-6.400
'0:01.991',-6.700
'0:01.992',-6.700
'0:01.993',-6.100
'0:01.994',-5.100
'0:01.995',-3.900
'0:01.996',-2.800
'0:01.997',-1.900
'0:01.998',-1.300
'0:01.999',-0.900
'0:02.000',-0.700
'0:02.001',-0.500
'0:02.002',-0.300
'0:02.003',-0.300
'0:02.004',-0.400
'0:02.005',-0.500
'0:02.006',-0.500
'0:02.007',-0.500
'0:02.008',-0.400
'0:02.009',-0.500
'0:02.010',-0.700
'0:02.011',-0.900
'0:02.012',-1.000
'0:02.013',-0.700
'0:02.014',0.000
'0:02.015',0.800
'0:02.016',1.600
'0:02.017',1.800
'0:02.018',1.300
'0:02.019',0.500
'0:02.020',-0.300
'0:02.021',-0.800
'0:02.022',-0.700
'0:02.023',-0.300
'0:02.024',0.000
'0:02.025',-0.100
'0:02.026',-0.500
'0:02.027',-0.900
'0:02.028',-1.200
'0:02.029',-1.000
'0:02.030',-0.500
'0:02.031',0.200
'0:02.032',0.900
'0:02.033',1.600
'0:02.034',2.400
'0:02.035',3.300
'0:02.036',4.100
'0:02.037',4.800
'0:02.038',5.800
'0:02.039',7.600
'0:02.040',10.900
'0:02.041',15.700
'0:02.042',21.500
'0:02.043',26.900
'0:02.044',30.700
'0:02.045',32.100
'0:02.046',31.100
'0:02.047',28.800
'0:02.048',26.000
'0:02.049',23.300
'0:02.050',20.400
'0:02.051',16.800
'0:02.052',11.700
'0:02.053',5.100
'0:02.054',-2.300
'0:02.055',-9.400
'0:02.056',-15.100
'0:02.057',-18.800
'0:02.058',-20.400
'0:02.059',-20.200
'0:02.060',-18.900
'0:02.061',-17.200
'0:02.062',-15.500
'0:02.063',-13.900
'0:02.064',-12.500
'0:02.065',-11.000
'0:02.066',-9.500
'0:02.067',-7.800
'0:02.068',-6.300
'0:02.069',-5.000
'0:02.070',-3.900
'0:02.071',-3.000
'0:02.072',-2.200
'0:02.073',-1.400
'0:02.074',-0.600
'0:02.075',-0.200
'0:02.076',-0.100
'0:02.077',-0.600
'0:02.078',-1.400
'0:02.079',-2.500
'0:02.080',-3.400
'0:02.081',-3.800
'0:02.082',-3.500
'0:02.083',-2.600
'0:02.084',-1.300
'0:02.085',-0.300
'0:02.086',0.100
'0:02.087',-0.400
'0:02.088',-1.600
'0:02.089',-3.000
'0:02.090',-4.000
'0:02.091',-4.400
'0:02.092',-4.100
'0:02.093',-3.500
'0:02.094',-3.100
'0:02.095',-3.000
'0:02.096',-3.100
'0:02.097',-3.300
'0:02.098',-3.300
'0:02.099',-3.000
'0:02.100',-2.300
'0:02.101',-1.600
'0:02.102',-1.000
'0:02.103',-0.700
'0:02.104',-0.800
'0:02.105',-1.200
'0:02.106',-1.900
'0:02.107',-2.700
'0:02.108',-3.200
'0:02.109',-3.300
'0:02.110',-2.800
'0:02.111',-1.900
'0:02.112',-0.900
'0:02.113',-0.200
'0:02.114',0.200
'0:02.115',0.100
'0:02.116',-0.200
'0:02.117',-0.700
'0:02.118',-1.200
'0:02.119',-1.700
'0:02.120',-2.200
'0:02.121',-2.600
'0:02.122',-2.600
'0:02.123',-2.300
'0:02.124',-1.800
'0:02.125',-1.400
'0:02.126',-1.100
'0:02.127',-1.200
'0:02.128',-1.400
'0:02.129',-1.400
'0:02.130',-1.000
'0:02.131',0.000
'0:02.132',1.300
'0:02.133',2.600
'0:02.134',3.400
'0:02.135',3.700
'0:02.136',3.500
'0:02.137',3.100
'0:02.138',2.700
'0:02.139',2.500
'0:02.140',2.500
'0:02.141',2.500
'0:02.142',2.600
'0:02.143',2.900
'0:02.144',3.600
'0:02.145',5.000
'0:02.146',7.200
'0:02.147',10.000
'0:02.148',13.000
'0:02.149',15.800
'0:02.150',17.900
'0:02.151',19.500
'0:02.152',20.700
'0:02.153',22.000
'0:02.154',23.700
'0:02.155',26.100
'0:02.156',29.100
'0:02.157',32.200
'0:02.158',35.201
'0:02.159',37.701
'0:02.160',39.501
'0:02.161',40.801
'0:02.162',41.701
'0:02.163',42.601
'0:02.164',43.501
'0:02.165',44.301
'0:02.166',44.801
'0:02.167',44.501
'0:02.168',43.401
'0:02.169',41.501
'0:02.170',39.101
'0:02.171',36.901
'0:02.172',35.001
'0:02.173',33.801
'0:02.174',33.401
'0:02.175',33.601
'0:02.176',34.001
'0:02.177',34.101
'0:02.178',33.301
'0:02.179',31.000
'0:02.180',27.000
'0:02.181',21.700
'0:02.182',15.700
'0:02.183',9.800
'0:02.184',4.500
'0:02.185',0.100
'0:02.186',-3.600
'0:02.187',-6.800
'0:02.188',-9.400
'0:02.189',-11.300
'0:02.190',-12.400
'0:02.191',-12.600
'0:02.192',-12.300
'0:02.193',-12.200
'0:02.194',-12.600
'0:02.195',-13.700
'0:02.196',-15.400
'0:02.197',-17.000
'0:02.198',-18.400
'0:02.199',-19.400
'0:02.200',-20.100
'0:02.201',-20.600
'0:02.202',-21.200
'0:02.203',-21.700
'0:02.204',-22.000
'0:02.205',-21.800
'0:02.206',-20.900
'0:02.207',-19.600
'0:02.208',-18.100
'0:02.209',-16.700
'0:02.210',-15.400
'0:02.211',-14.100
'0:02.212',-12.800
'0:02.213',-11.300
'0:02.214',-9.700
'0:02.215',-8.100
'0:02.216',-6.900
'0:02.217',-5.900
'0:02.218',-5.200
'0:02.219',-4.400
'0:02.220',-3.400
'0:02.221',-2.100
'0:02.222',-0.600
'0:02.223',0.900
'0:02.224',2.000
'0:02.225',2.600
'0:02.226',2.800
'0:02.227',2.500
'0:02.228',2.200
'0:02.229',1.800
'0:02.230',1.800
'0:02.231',1.900
'0:02.232',2.000
'0:02.233',1.900
'0:02.234',1.500
'0:02.235',0.600
'0:02.236',-0.400
'0:02.237',-1.400
'0:02.238',-2.100
'0:02.239',-2.400
'0:02.240',-2.400
'0:02.241',-2.200
'0:02.242',-1.800
'0:02.243',-1.400
'0:02.244',-0.800
'0:02.245',-0.100
'0:02.246',0.600
'0:02.247',1.000
'0:02.248',1.100
'0:02.249',0.700
'0:02.250',0.200
'0:02.251',-0.300
'0:02.252',-0.500
'0:02.253',-0.200
'0:02.254',0.300
'0:02.255',0.800
'0:02.256',1.000
'0:02.257',0.900
'0:02.258',0.700
'0:02.259',0.500
'0:02.260',0.500
'0:02.261',0.600
'0:02.262',0.800
'0:02.263',1.100
'0:02.264',1.200
'0:02.265',1.300
'0:02.266',1.000
'0:02.267',0.400
'0:02.268',-0.400
'0:02.269',-1.300
'0:02.270',-2.200
'0:02.271',-2.900
'0:02.272',-3.200
'0:02.273',-3.200
'0:02.274',-2.900
'0:02.275',-2.600
'0:02.276',-2.200
'0:02.277',-1.800
'0:02.278',-1.400
'0:02.279',-1.100
'0:02.280',-0.900
'0:02.281',-0.600
'0:02.282',-0.300
'0:02.283',0.100
'0:02.284',0.300
'0:02.285',0.300
'0:02.286',0.100
'0:02.287',-0.200
'0:02.288',-0.400
'0:02.289',-0.400
'0:02.290',-0.200
'0:02.291',0.300
'0:02.292',0.800
'0:02.293',1.300
'0:02.294',1.600
'0:02.295',1.700
'0:02.296',1.600
'0:02.297',1.400
'0:02.298',1.200
'0:02.299',1.100
'0:02.300',1.300
'0:02.301',1.600
'0:02.302',1.900
'0:02.303',1.900
'0:02.304',1.500
'0:02.305',0.900
'0:02.306',0.300
'0:02.307',0.200
'0:02.308',0.800
'0:02.309',2.000
'0:02.310',3.300
'0:02.311',4.200
'0:02.312',4.500
'0:02.313',4.200
'0:02.314',3.600
'0:02.315',3.000
'0:02.316',2.700
'0:02.317',2.500
'0:02.318',2.300
'0:02.319',1.800
'0:02.320',1.200
'0:02.321',0.800
'0:02.322',0.900
'0:02.323',1.600
'0:02.324',2.700
'0:02.325',3.900
'0:02.326',4.700
'0:02.327',5.000
'0:02.328',4.900
'0:02.329',4.800
'0:02.330',5.000
'0:02.331',5.700
'0:02.332',7.000
'0:02.333',8.600
'0:02.334',10.200
'0:02.335',11.400
'0:02.336',12.000
'0:02.337',11.700
'0:02.338',10.900
'0:02.339',9.900
'0:02.340',9.300
'0:02.341',9.300
'0:02.342',9.700
'0:02.343',10.100
'0:02.344',10.200
'0:02.345',9.700
'0:02.346',8.700
'0:02.347',7.500
'0:02.348',6.400
'0:02.349',5.700
'0:02.350',5.300
'0:02.351',5.000
'0:02.352',4.800
'0:02.353',4.700
'0:02.354',4.800
'0:02.355',5.200
'0:02.356',5.800
'0:02.357',6.500
'0:02.358',7.200
'0:02.359',8.000
'0:02.360',9.000
'0:02.361',10.200
'0:02.362',11.300
'0:02.363',12.200
'0:02.364',12.400
'0:02.365',12.000
'0:02.366',11.300
'0:02.367',10.700
'0:02.368',10.300
'0:02.369',10.400
'0:02.370',10.600
'0:02.371',10.900
'0:02.372',11.200
'0:02.373',11.500
'0:02.374',11.800
'0:02.375',12.200
'0:02.376',12.300
'0:02.377',12.200
'0:02.378',11.800
'0:02.379',11.500
'0:02.380',11.600
'0:02.381',12.200
'0:02.382',13.000
'0:02.383',13.600
'0:02.384',13.800
'0:02.385',13.400
'0:02.386',13.000
'0:02.387',12.600
'0:02.388',12.600
'0:02.389',12.700
'0:02.390',12.600
'0:02.391',12.400
'0:02.392',12.000
'0:02.393',11.900
'0:02.394',12.100
'0:02.395',12.700
'0:02.396',13.200
'0:02.397',13.300
'0:02.398',12.800
'0:02.399',11.700
'0:02.400',10.500
'0:02.401',9.500
'0:02.402',9.000
'0:02.403',9.100
'0:02.404',9.500
'0:02.405',9.900
'0:02.406',10.200
'0:02.407',10.300
'0:02.408',10.300
'0:02.409',10.100
'0:02.410',9.900
'0:02.411',9.700
'0:02.412',9.400
'0:02.413',9.000
'0:02.414',8.800
'0:02.415',8.800
'0:02.416',9.000
'0:02.417',9.200
