'Elapsed time','Abdomen_2'
'0:01.186',-0.500
'0:01.187',0.800
'0:01.188',1.700
'0:01.189',2.000
'0:01.190',1.700
'0:01.191',1.100
'0:01.192',0.600
'0:01.193',0.400
'0:01.194',0.500
'0:01.195',0.800
'0:01.196',0.900
'0:01.197',0.500
'0:01.198',-0.500
'0:01.199',-2.100
'0:01.200',-4.000
'0:01.201',-5.900
'0:01.202',-7.400
'0:01.203',-8.200
'0:01.204',-8.200
'0:01.205',-7.600
'0:01.206',-6.600
'0:01.207',-5.300
'0:01.208',-4.100
'0:01.209',-3.400
'0:01.210',-3.500
'0:01.211',-4.400
'0:01.212',-5.700
'0:01.213',-6.800
'0:01.214',-7.000
'0:01.215',-6.000
'0:01.216',-4.400
'0:01.217',-2.800
'0:01.218',-2.100
'0:01.219',-2.600
'0:01.220',-4.100
'0:01.221',-5.900
'0:01.222',-7.200
'0:01.223',-7.600
'0:01.224',-7.100
'0:01.225',-6.200
'0:01.226',-5.200
'0:01.227',-4.300
'0:01.228',-3.800
'0:01.229',-3.500
'0:01.230',-3.400
'0:01.231',-3.500
'0:01.232',-3.800
'0:01.233',-4.000
'0:01.234',-4.200
'0:01.235',-4.300
'0:01.236',-4.400
'0:01.237',-4.500
'0:01.238',-4.800
'0:01.239',-5.300
'0:01.240',-5.700
'0:01.241',-6.100
'0:01.242',-6.200
'0:01.243',-6.200
'0:01.244',-6.300
'0:01.245',-6.500
'0:01.246',-6.700
'0:01.247',-6.800
'0:01.248',-6.600
'0:01.249',-6.000
'0:01.250',-5.200
'0:01.251',-4.500
'0:01.252',-4.000
'0:01.253',-3.700
'0:01.254',-3.400
'0:01.255',-2.800
'0:01.256',-1.900
'0:01.257',-0.800
'0:01.258',0.100
'0:01.259',0.700
'0:01.260',0.800
'0:01.261',0.600
'0:01.262',0.500
'0:01.263',0.400
'0:01.264',0.400
'0:01.265',0.400
'0:01.266',0.100
'0:01.267',-0.400
'0:01.268',-1.000
'0:01.269',-1.400
'0:01.270',-1.500
'0:01.271',-1.300
'0:01.272',-0.900
'0:01.273',-0.700
'0:01.274',-0.800
'0:01.275',-1.300
'0:01.276',-2.100
'0:01.277',-2.900
'0:01.278',-3.400
'0:01.279',-3.500
'0:01.280',-3.100
'0:01.281',-2.600
'0:01.282',-2.200
'0:01.283',-2.200
'0:01.284',-2.500
'0:01.285',-3.000
'0:01.286',-3.300
'0:01.287',-3.300
'0:01.288',-3.000
'0:01.289',-2.700
'0:01.290',-2.500
'0:01.291',-2.600
'0:01.292',-2.700
'0:01.293',-2.700
'0:01.294',-2.600
'0:01.295',-2.300
'0:01.296',-2.000
'0:01.297',-1.900
'0:01.298',-1.900
'0:01.299',-1.900
'0:01.300',-1.900
'0:01.301',-1.800
'0:01.302',-1.700
'0:01.303',-1.900
'0:01.304',-2.400
'0:01.305',-2.900
'0:01.306',-3.200
'0:01.307',-3.200
'0:01.308',-3.000
'0:01.309',-2.900
'0:01.310',-3.100
'0:01.311',-3.700
'0:01.312',-4.600
'0:01.313',-5.400
'0:01.314',-5.800
'0:01.315',-5.500
'0:01.316',-4.500
'0:01.317',-3.300
'0:01.318',-1.900
'0:01.319',-0.700
'0:01.320',0.200
'0:01.321',1.000
'0:01.322',1.700
'0:01.323',2.300
'0:01.324',2.800
'0:01.325',2.900
'0:01.326',2.500
'0:01.327',1.600
'0:01.328',0.400
'0:01.329',-0.800
'0:01.330',-1.500
'0:01.331',-1.600
'0:01.332',-1.400
'0:01.333',-1.200
'0:01.334',-1.600
'0:01.335',-2.600
'0:01.336',-3.800
'0:01.337',-4.800
'0:01.338',-4.900
'0:01.339',-4.100
'0:01.340',-2.800
'0:01.341',-1.500
'0:01.342',-0.900
'0:01.343',-1.200
'0:01.344',-2.000
'0:01.345',-2.800
'0:01.346',-3.400
'0:01.347',-3.500
'0:01.348',-3.400
'0:01.349',-3.500
'0:01.350',-3.900
'0:01.351',-4.800
'0:01.352',-5.900
'0:01.353',-6.800
'0:01.354',-7.500
'0:01.355',-7.700
'0:01.356',-7.600
'0:01.357',-7.300
'0:01.358',-6.800
'0:01.359',-6.200
'0:01.360',-5.500
'0:01.361',-4.800
'0:01.362',-4.100
'0:01.363',-3.700
'0:01.364',-3.600
'0:01.365',-3.700
'0:01.366',-4.000
'0:01.367',-4.100
'0:01.368',-3.900
'0:01.369',-3.600
'0:01.370',-3.300
'0:01.371',-3.100
'0:01.372',-3.100
'0:01.373',-3.100
'0:01.374',-2.900
'0:01.375',-2.400
'0:01.376',-1.400
'0:01.377',-0.400
'0:01.378',0.300
'0:01.379',0.400
'0:01.380',-0.300
'0:01.381',-1.600
'0:01.382',-3.100
'0:01.383',-4.500
'0:01.384',-5.500
'0:01.385',-6.000
'0:01.386',-6.100
'0:01.387',-6.000
'0:01.388',-5.600
'0:01.389',-5.200
'0:01.390',-4.500
'0:01.391',-3.600
'0:01.392',-2.500
'0:01.393',-1.500
'0:01.394',-0.900
'0:01.395',-0.800
'0:01.396',-1.300
'0:01.397',-2.000
'0:01.398',-2.600
'0:01.399',-2.900
'0:01.400',-2.900
'0:01.401',-2.600
'0:01.402',-2.100
'0:01.403',-1.600
'0:01.404',-1.000
'0:01.405',-0.300
'0:01.406',0.200
'0:01.407',0.500
'0:01.408',0.500
'0:01.409',0.300
'0:01.410',0.100
'0:01.411',0.100
'0:01.412',0.300
'0:01.413',0.600
'0:01.414',1.100
'0:01.415',1.700
'0:01.416',2.600
'0:01.417',4.000
'0:01.418',5.800
'0:01.419',7.800
'0:01.420',9.900
'0:01.421',11.900
'0:01.422',13.600
'0:01.423',15.200
'0:01.424',16.700
'0:01.425',18.000
'0:01.426',18.600
'0:01.427',18.400
'0:01.428',17.400
'0:01.429',15.800
'0:01.430',14.100
'0:01.431',12.900
'0:01.432',12.300
'0:01.433',11.900
'0:01.434',11.600
'0:01.435',10.800
'0:01.436',9.600
'0:01.437',8.100
'0:01.438',6.200
'0:01.439',4.000
'0:01.440',1.400
'0:01.441',-1.700
'0:01.442',-5.300
'0:01.443',-8.900
'0:01.444',-12.100
'0:01.445',-14.400
'0:01.446',-15.600
'0:01.447',-15.800
'0:01.448',-15.500
'0:01.449',-15.100
'0:01.450',-15.100
'0:01.451',-15.400
'0:01.452',-16.100
'0:01.453',-16.900
'0:01.454',-17.700
'0:01.455',-18.500
'0:01.456',-19.400
'0:01.457',-20.400
'0:01.458',-21.400
'0:01.459',-22.200
'0:01.460',-22.600
'0:01.461',-22.500
'0:01.462',-21.900
'0:01.463',-20.900
'0:01.464',-19.700
'0:01.465',-18.500
'0:01.466',-17.100
'0:01.467',-15.700
'0:01.468',-14.300
'0:01.469',-13.000
'0:01.470',-12.000
'0:01.471',-11.700
'0:01.472',-11.900
'0:01.473',-12.600
'0:01.474',-13.200
'0:01.475',-13.300
'0:01.476',-12.500
'0:01.477',-11.000
'0:01.478',-9.000
'0:01.479',-7.100
'0:01.480',-5.800
'0:01.481',-5.000
'0:01.482',-4.600
'0:01.483',-4.100
'0:01.484',-3.100
'0:01.485',-1.600
'0:01.486',0.300
'0:01.487',2.000
'0:01.488',3.400
'0:01.489',4.200
'0:01.490',4.400
'0:01.491',4.300
'0:01.492',4.000
'0:01.493',3.700
'0:01.494',3.400
'0:01.495',3.100
'0:01.496',2.800
'0:01.497',2.300
'0:01.498',1.800
'0:01.499',1.400
'0:01.500',1.300
'0:01.501',1.400
'0:01.502',1.900
'0:01.503',2.500
'0:01.504',3.100
'0:01.505',3.600
'0:01.506',4.100
'0:01.507',4.600
'0:01.508',5.400
'0:01.509',6.400
'0:01.510',7.600
'0:01.511',8.800
'0:01.512',9.800
'0:01.513',10.400
'0:01.514',10.500
'0:01.515',10.400
'0:01.516',10.200
'0:01.517',10.000
'0:01.518',10.000
'0:01.519',9.900
'0:01.520',9.900
'0:01.521',9.700
'0:01.522',9.300
'0:01.523',8.900
'0:01.524',8.600
'0:01.525',8.400
'0:01.526',8.500
'0:01.527',8.800
'0:01.528',9.400
'0:01.529',10.200
'0:01.530',11.200
'0:01.531',12.200
'0:01.532',13.400
'0:01.533',14.500
'0:01.534',15.500
'0:01.535',16.100
'0:01.536',16.300
'0:01.537',15.800
'0:01.538',14.700
'0:01.539',13.100
'0:01.540',11.700
'0:01.541',10.900
'0:01.542',11.000
'0:01.543',11.900
'0:01.544',13.200
'0:01.545',14.000
'0:01.546',14.000
'0:01.547',13.100
'0:01.548',11.900
'0:01.549',10.800
'0:01.550',10.400
'0:01.551',10.400
'0:01.552',10.700
'0:01.553',11.000
'0:01.554',11.000
'0:01.555',10.900
'0:01.556',10.900
'0:01.557',10.900
'0:01.558',10.800
'0:01.559',10.300
'0:01.560',9.500
'0:01.561',8.800
'0:01.562',8.500
'0:01.563',8.800
'0:01.564',9.600
'0:01.565',10.600
'0:01.566',11.400
'0:01.567',12.200
'0:01.568',13.200
'0:01.569',14.400
'0:01.570',15.900
'0:01.571',17.400
'0:01.572',18.600
'0:01.573',19.500
'0:01.574',20.800
'0:01.575',23.100
'0:01.576',26.700
'0:01.577',31.000
'0:01.578',34.801
'0:01.579',37.001
'0:01.580',36.801
'0:01.581',34.401
'0:01.582',30.900
'0:01.583',27.500
'0:01.584',24.600
'0:01.585',22.100
'0:01.586',19.300
'0:01.587',15.700
'0:01.588',11.300
'0:01.589',6.800
'0:01.590',3.200
'0:01.591',0.900
'0:01.592',0.000
'0:01.593',-0.100
'0:01.594',0.000
'0:01.595',0.000
'0:01.596',0.100
'0:01.597',0.600
'0:01.598',1.800
'0:01.599',3.600
'0:01.600',5.400
'0:01.601',6.700
'0:01.602',7.200
'0:01.603',6.900
'0:01.604',6.100
'0:01.605',5.400
'0:01.606',4.900
'0:01.607',4.500
'0:01.608',4.400
'0:01.609',4.600
'0:01.610',5.300
'0:01.611',6.500
'0:01.612',7.900
'0:01.613',8.900
'0:01.614',9.100
'0:01.615',8.400
'0:01.616',7.200
'0:01.617',6.300
'0:01.618',6.100
'0:01.619',6.600
'0:01.620',7.500
'0:01.621',8.000
'0:01.622',7.800
'0:01.623',7.000
'0:01.624',6.000
'0:01.625',5.400
'0:01.626',5.200
'0:01.627',5.400
'0:01.628',5.400
'0:01.629',5.000
'0:01.630',4.200
'0:01.631',3.500
'0:01.632',3.200
'0:01.633',3.300
'0:01.634',3.600
'0:01.635',3.700
'0:01.636',3.500
'0:01.637',2.900
'0:01.638',2.400
'0:01.639',2.300
'0:01.640',2.800
'0:01.641',3.700
'0:01.642',4.600
'0:01.643',5.200
'0:01.644',5.200
'0:01.645',4.700
'0:01.646',4.100
'0:01.647',3.500
'0:01.648',3.200
'0:01.649',3.100
'0:01.650',3.000
'0:01.651',2.600
'0:01.652',1.800
'0:01.653',0.700
'0:01.654',-0.300
'0:01.655',-1.000
'0:01.656',-0.900
'0:01.657',-0.100
'0:01.658',1.100
'0:01.659',2.200
'0:01.660',2.900
'0:01.661',2.800
'0:01.662',2.100
'0:01.663',1.100
'0:01.664',0.300
'0:01.665',-0.200
'0:01.666',-0.400
'0:01.667',-0.700
'0:01.668',-1.400
'0:01.669',-2.700
'0:01.670',-4.400
'0:01.671',-5.900
'0:01.672',-6.800
'0:01.673',-6.600
'0:01.674',-5.500
'0:01.675',-4.100
'0:01.676',-2.800
'0:01.677',-2.200
'0:01.678',-2.100
'0:01.679',-2.600
'0:01.680',-3.100
'0:01.681',-3.500
'0:01.682',-3.700
'0:01.683',-3.600
'0:01.684',-3.200
'0:01.685',-2.400
'0:01.686',-1.400
'0:01.687',-0.500
'0:01.688',0.200
'0:01.689',0.400
'0:01.690',0.000
'0:01.691',-0.600
'0:01.692',-1.100
'0:01.693',-1.300
'0:01.694',-1.200
'0:01.695',-1.100
'0:01.696',-1.300
'0:01.697',-1.800
'0:01.698',-2.300
'0:01.699',-2.500
'0:01.700',-2.300
'0:01.701',-1.700
'0:01.702',-1.100
'0:01.703',-0.800
'0:01.704',-0.700
'0:01.705',-0.600
'0:01.706',-0.100
'0:01.707',0.700
'0:01.708',1.500
'0:01.709',2.000
'0:01.710',1.800
'0:01.711',1.200
'0:01.712',0.800
'0:01.713',0.900
'0:01.714',1.900
'0:01.715',3.200
'0:01.716',4.300
'0:01.717',4.800
'0:01.718',4.500
'0:01.719',4.000
'0:01.720',3.800
'0:01.721',4.300
'0:01.722',5.300
'0:01.723',6.200
'0:01.724',6.400
'0:01.725',5.800
'0:01.726',4.400
'0:01.727',2.900
'0:01.728',2.000
'0:01.729',2.000
'0:01.730',3.000
'0:01.731',4.500
'0:01.732',6.100
'0:01.733',7.500
'0:01.734',8.400
'0:01.735',9.000
'0:01.736',9.600
'0:01.737',10.000
'0:01.738',10.100
'0:01.739',9.700
'0:01.740',8.500
'0:01.741',6.700
'0:01.742',4.700
'0:01.743',3.100
'0:01.744',2.500
'0:01.745',3.000
'0:01.746',4.200
'0:01.747',5.600
'0:01.748',6.600
'0:01.749',7.300
'0:01.750',7.800
'0:01.751',8.600
'0:01.752',10.000
'0:01.753',11.900
'0:01.754',13.600
'0:01.755',14.800
'0:01.756',15.000
'0:01.757',14.500
'0:01.758',13.800
'0:01.759',13.300
'0:01.760',13.500
'0:01.761',13.900
'0:01.762',14.200
'0:01.763',13.900
'0:01.764',12.600
'0:01.765',10.700
'0:01.766',8.700
'0:01.767',7.500
'0:01.768',7.200
'0:01.769',7.800
'0:01.770',8.700
'0:01.771',9.500
'0:01.772',9.800
'0:01.773',9.500
'0:01.774',9.100
'0:01.775',8.800
'0:01.776',8.700
'0:01.777',8.900
'0:01.778',9.000
'0:01.779',8.700
'0:01.780',8.000
'0:01.781',7.100
'0:01.782',6.500
'0:01.783',6.500
'0:01.784',6.900
'0:01.785',7.300
'0:01.786',7.300
'0:01.787',6.600
'0:01.788',5.400
'0:01.789',4.300
'0:01.790',3.900
'0:01.791',4.400
'0:01.792',5.400
'0:01.793',6.600
'0:01.794',7.100
'0:01.795',7.000
'0:01.796',6.400
'0:01.797',6.000
'0:01.798',6.200
'0:01.799',7.100
'0:01.800',8.300
'0:01.801',9.300
'0:01.802',9.600
'0:01.803',8.900
'0:01.804',7.400
'0:01.805',5.400
'0:01.806',3.600
'0:01.807',2.200
'0:01.808',1.600
'0:01.809',1.900
'0:01.810',3.100
'0:01.811',4.900
'0:01.812',6.800
'0:01.813',8.400
'0:01.814',9.400
'0:01.815',9.600
'0:01.816',9.300
'0:01.817',8.900
'0:01.818',8.700
'0:01.819',8.700
'0:01.820',9.000
'0:01.821',9.300
'0:01.822',9.500
'0:01.823',9.500
'0:01.824',9.500
'0:01.825',9.500
'0:01.826',9.400
'0:01.827',9.100
'0:01.828',8.600
'0:01.829',8.000
'0:01.830',7.600
'0:01.831',7.400
'0:01.832',7.800
'0:01.833',8.500
'0:01.834',9.300
'0:01.835',10.000
'0:01.836',10.300
'0:01.837',10.200
'0:01.838',9.900
'0:01.839',9.300
'0:01.840',8.700
'0:01.841',8.000
'0:01.842',7.400
'0:01.843',6.900
'0:01.844',6.500
'0:01.845',6.300
'0:01.846',6.100
'0:01.847',5.700
'0:01.848',5.000
'0:01.849',4.000
'0:01.850',3.000
'0:01.851',2.100
'0:01.852',1.700
'0:01.853',1.800
'0:01.854',2.300
'0:01.855',2.900
'0:01.856',3.200
'0:01.857',3.300
'0:01.858',3.100
'0:01.859',3.000
'0:01.860',2.900
'0:01.861',2.800
'0:01.862',2.600
'0:01.863',2.100
'0:01.864',1.400
'0:01.865',0.700
'0:01.866',0.400
'0:01.867',0.700
'0:01.868',1.400
'0:01.869',2.100
'0:01.870',2.500
'0:01.871',2.100
'0:01.872',1.300
'0:01.873',0.400
'0:01.874',-0.200
'0:01.875',-0.300
'0:01.876',0.100
'0:01.877',0.500
'0:01.878',0.800
'0:01.879',1.000
'0:01.880',1.100
'0:01.881',1.500
'0:01.882',2.300
'0:01.883',3.200
'0:01.884',4.100
'0:01.885',4.600
'0:01.886',4.600
'0:01.887',3.800
'0:01.888',2.600
'0:01.889',1.200
'0:01.890',0.100
'0:01.891',-0.600
'0:01.892',-0.500
'0:01.893',0.300
'0:01.894',1.300
'0:01.895',2.300
'0:01.896',2.800
'0:01.897',2.900
'0:01.898',2.700
'0:01.899',2.600
'0:01.900',2.900
'0:01.901',3.500
'0:01.902',4.400
'0:01.903',5.200
'0:01.904',5.600
'0:01.905',5.500
'0:01.906',4.700
'0:01.907',3.500
'0:01.908',2.200
'0:01.909',1.400
'0:01.910',1.400
'0:01.911',2.500
'0:01.912',4.300
'0:01.913',6.200
'0:01.914',7.400
'0:01.915',7.600
'0:01.916',7.000
'0:01.917',5.900
'0:01.918',5.100
'0:01.919',4.600
'0:01.920',4.400
'0:01.921',4.100
'0:01.922',3.800
'0:01.923',3.400
'0:01.924',3.300
'0:01.925',3.300
'0:01.926',3.000
'0:01.927',2.200
'0:01.928',0.700
'0:01.929',-1.300
'0:01.930',-3.000
'0:01.931',-3.700
'0:01.932',-3.200
'0:01.933',-1.600
'0:01.934',0.300
'0:01.935',2.000
'0:01.936',3.000
'0:01.937',3.600
'0:01.938',3.800
'0:01.939',3.900
'0:01.940',3.700
'0:01.941',2.900
'0:01.942',1.500
'0:01.943',-0.500
'0:01.944',-2.500
'0:01.945',-3.800
'0:01.946',-4.000
'0:01.947',-3.200
'0:01.948',-1.700
'0:01.949',-0.400
'0:01.950',0.100
'0:01.951',-0.200
'0:01.952',-1.300
'0:01.953',-2.600
'0:01.954',-3.500
'0:01.955',-3.700
'0:01.956',-3.300
'0:01.957',-2.400
'0:01.958',-1.500
'0:01.959',-0.800
'0:01.960',-0.500
'0:01.961',-0.500
'0:01.962',-0.700
'0:01.963',-0.800
'0:01.964',-1.000
'0:01.965',-1.300
'0:01.966',-2.000
'0:01.967',-2.900
'0:01.968',-4.000
'0:01.969',-4.900
'0:01.970',-5.500
'0:01.971',-5.600
'0:01.972',-5.300
'0:01.973',-4.700
'0:01.974',-4.000
'0:01.975',-3.300
'0:01.976',-2.500
'0:01.977',-1.600
'0:01.978',-0.600
'0:01.979',0.400
'0:01.980',1.300
'0:01.981',1.800
'0:01.982',1.700
'0:01.983',1.300
'0:01.984',0.500
'0:01.985',-0.300
'0:01.986',-0.900
'0:01.987',-1.100
'0:01.988',-0.900
'0:01.989',-0.600
'0:01.990',-0.200
'0:01.991',-0.100
'0:01.992',-0.500
'0:01.993',-1.100
'0:01.994',-1.900
'0:01.995',-2.500
'0:01.996',-2.600
'0:01.997',-2.100
'0:01.998',-1.300
'0:01.999',-0.500
'0:02.000',0.100
'0:02.001',0.200
'0:02.002',-0.200
'0:02.003',-0.600
'0:02.004',-0.800
'0:02.005',-0.500
'0:02.006',0.300
'0:02.007',1.300
'0:02.008',2.200
'0:02.009',2.600
'0:02.010',2.400
'0:02.011',1.500
'0:02.012',0.600
'0:02.013',-0.100
'0:02.014',0.100
'0:02.015',1.100
'0:02.016',2.500
'0:02.017',3.600
'0:02.018',3.600
'0:02.019',2.400
'0:02.020',0.500
'0:02.021',-1.500
'0:02.022',-2.900
'0:02.023',-3.500
'0:02.024',-3.400
'0:02.025',-3.100
'0:02.026',-2.900
'0:02.027',-2.700
'0:02.028',-2.300
'0:02.029',-1.600
'0:02.030',-0.900
'0:02.031',-0.500
'0:02.032',-0.500
'0:02.033',-1.000
'0:02.034',-1.700
'0:02.035',-2.200
'0:02.036',-2.400
'0:02.037',-2.100
'0:02.038',-1.600
'0:02.039',-0.600
'0:02.040',1.300
'0:02.041',4.200
'0:02.042',8.100
'0:02.043',12.300
'0:02.044',15.600
'0:02.045',17.100
'0:02.046',16.500
'0:02.047',14.400
'0:02.048',11.500
'0:02.049',8.800
'0:02.050',6.500
'0:02.051',4.400
'0:02.052',1.800
'0:02.053',-1.900
'0:02.054',-6.500
'0:02.055',-11.600
'0:02.056',-16.200
'0:02.057',-19.400
'0:02.058',-20.700
'0:02.059',-20.400
'0:02.060',-19.100
'0:02.061',-17.300
'0:02.062',-15.400
'0:02.063',-13.700
'0:02.064',-11.800
'0:02.065',-9.700
'0:02.066',-7.700
'0:02.067',-5.900
'0:02.068',-4.800
'0:02.069',-4.400
'0:02.070',-4.600
'0:02.071',-4.700
'0:02.072',-4.500
'0:02.073',-4.000
'0:02.074',-3.400
'0:02.075',-3.300
'0:02.076',-3.700
'0:02.077',-4.700
'0:02.078',-5.900
'0:02.079',-6.800
'0:02.080',-7.400
'0:02.081',-7.500
'0:02.082',-7.400
'0:02.083',-7.100
'0:02.084',-6.500
'0:02.085',-5.900
'0:02.086',-5.200
'0:02.087',-4.700
'0:02.088',-4.800
'0:02.089',-5.600
'0:02.090',-6.900
'0:02.091',-8.300
'0:02.092',-9.600
'0:02.093',-10.600
'0:02.094',-11.100
'0:02.095',-11.600
'0:02.096',-11.900
'0:02.097',-12.200
'0:02.098',-12.100
'0:02.099',-11.800
'0:02.100',-11.200
'0:02.101',-10.900
'0:02.102',-11.100
'0:02.103',-11.800
'0:02.104',-12.700
'0:02.105',-13.400
'0:02.106',-13.300
'0:02.107',-12.500
'0:02.108',-11.400
'0:02.109',-10.700
'0:02.110',-10.700
'0:02.111',-11.500
'0:02.112',-12.600
'0:02.113',-13.300
'0:02.114',-13.300
'0:02.115',-12.600
'0:02.116',-11.700
'0:02.117',-11.000
'0:02.118',-10.700
'0:02.119',-10.700
'0:02.120',-10.900
'0:02.121',-10.800
'0:02.122',-10.500
'0:02.123',-9.900
'0:02.124',-9.300
'0:02.125',-8.700
'0:02.126',-8.200
'0:02.127',-7.900
'0:02.128',-7.700
'0:02.129',-7.600
'0:02.130',-7.700
'0:02.131',-7.700
'0:02.132',-7.600
'0:02.133',-7.200
'0:02.134',-6.600
'0:02.135',-6.100
'0:02.136',-6.000
'0:02.137',-6.400
'0:02.138',-7.100
'0:02.139',-7.900
'0:02.140',-8.400
'0:02.141',-8.400
'0:02.142',-8.000
'0:02.143',-7.400
'0:02.144',-6.700
'0:02.145',-5.700
'0:02.146',-4.400
'0:02.147',-2.500
'0:02.148',-0.100
'0:02.149',2.300
'0:02.150',4.200
'0:02.151',5.200
'0:02.152',5.100
'0:02.153',4.200
'0:02.154',2.900
'0:02.155',1.900
'0:02.156',1.400
'0:02.157',1.500
'0:02.158',1.900
'0:02.159',2.300
'0:02.160',2.000
'0:02.161',0.800
'0:02.162',-1.500
'0:02.163',-4.400
'0:02.164',-7.500
'0:02.165',-10.200
'0:02.166',-12.100
'0:02.167',-13.400
'0:02.168',-14.300
'0:02.169',-15.300
'0:02.170',-16.800
'0:02.171',-18.700
'0:02.172',-20.600
'0:02.173',-22.200
'0:02.174',-22.900
'0:02.175',-22.600
'0:02.176',-21.500
'0:02.177',-20.100
'0:02.178',-18.800
'0:02.179',-17.900
'0:02.180',-17.600
'0:02.181',-17.800
'0:02.182',-18.300
'0:02.183',-18.600
'0:02.184',-18.600
'0:02.185',-18.300
'0:02.186',-17.700
'0:02.187',-17.300
'0:02.188',-16.900
'0:02.189',-16.700
'0:02.190',-16.300
'0:02.191',-15.600
'0:02.192',-14.500
'0:02.193',-13.200
'0:02.194',-12.200
'0:02.195',-11.900
'0:02.196',-12.600
'0:02.197',-14.100
'0:02.198',-15.900
'0:02.199',-17.400
'0:02.200',-18.600
'0:02.201',-19.300
'0:02.202',-19.800
'0:02.203',-20.000
'0:02.204',-19.800
'0:02.205',-19.100
'0:02.206',-17.900
'0:02.207',-16.400
'0:02.208',-15.300
'0:02.209',-14.800
'0:02.210',-15.100
'0:02.211',-15.500
'0:02.212',-15.400
'0:02.213',-14.500
'0:02.214',-12.800
'0:02.215',-11.100
'0:02.216',-9.900
'0:02.217',-9.800
'0:02.218',-10.300
'0:02.219',-10.800
'0:02.220',-10.700
'0:02.221',-9.500
'0:02.222',-7.600
'0:02.223',-5.500
'0:02.224',-3.700
'0:02.225',-2.500
'0:02.226',-1.800
'0:02.227',-1.300
'0:02.228',-0.700
'0:02.229',-0.200
'0:02.230',0.000
'0:02.231',-0.400
'0:02.232',-1.300
'0:02.233',-2.600
'0:02.234',-3.900
'0:02.235',-4.700
'0:02.236',-5.000
'0:02.237',-4.700
'0:02.238',-4.200
'0:02.239',-3.800
'0:02.240',-3.700
'0:02.241',-4.100
'0:02.242',-4.700
'0:02.243',-5.500
'0:02.244',-6.100
'0:02.245',-6.300
'0:02.246',-6.100
'0:02.247',-5.700
'0:02.248',-5.500
'0:02.249',-5.800
'0:02.250',-6.400
'0:02.251',-7.100
'0:02.252',-7.300
'0:02.253',-6.600
'0:02.254',-5.000
'0:02.255',-3.000
'0:02.256',-1.100
'0:02.257',0.300
'0:02.258',0.900
'0:02.259',1.000
'0:02.260',0.800
'0:02.261',0.400
'0:02.262',0.100
'0:02.263',-0.100
'0:02.264',-0.200
'0:02.265',-0.100
'0:02.266',0.100
'0:02.267',0.100
'0:02.268',-0.100
'0:02.269',-0.600
'0:02.270',-1.100
'0:02.271',-1.200
'0:02.272',-0.700
'0:02.273',0.400
'0:02.274',1.500
'0:02.275',2.300
'0:02.276',2.400
'0:02.277',1.900
'0:02.278',1.300
'0:02.279',1.000
'0:02.280',0.900
'0:02.281',0.900
'0:02.282',0.600
'0:02.283',-0.200
'0:02.284',-1.200
'0:02.285',-2.000
'0:02.286',-2.200
'0:02.287',-1.800
'0:02.288',-1.200
'0:02.289',-1.200
'0:02.290',-1.900
'0:02.291',-3.400
'0:02.292',-4.900
'0:02.293',-5.600
'0:02.294',-5.100
'0:02.295',-3.700
'0:02.296',-2.200
'0:02.297',-1.300
'0:02.298',-1.400
'0:02.299',-2.100
'0:02.300',-2.900
'0:02.301',-3.100
'0:02.302',-2.700
'0:02.303',-2.200
'0:02.304',-2.100
'0:02.305',-2.700
'0:02.306',-3.600
'0:02.307',-4.500
'0:02.308',-4.500
'0:02.309',-3.700
'0:02.310',-2.100
'0:02.311',-0.300
'0:02.312',1.100
'0:02.313',1.900
'0:02.314',1.900
'0:02.315',1.500
'0:02.316',0.800
'0:02.317',0.000
'0:02.318',-0.700
'0:02.319',-1.300
'0:02.320',-1.700
'0:02.321',-1.800
'0:02.322',-1.800
'0:02.323',-1.600
'0:02.324',-1.300
'0:02.325',-1.100
'0:02.326',-1.000
'0:02.327',-1.100
'0:02.328',-1.300
'0:02.329',-1.400
'0:02.330',-1.400
'0:02.331',-1.300
'0:02.332',-1.100
'0:02.333',-0.700
'0:02.334',-0.300
'0:02.335',0.200
'0:02.336',0.500
'0:02.337',0.400
'0:02.338',-0.300
'0:02.339',-1.700
'0:02.340',-3.300
'0:02.341',-4.500
'0:02.342',-4.900
'0:02.343',-4.300
'0:02.344',-3.400
'0:02.345',-2.700
'0:02.346',-3.000
'0:02.347',-4.300
'0:02.348',-5.900
'0:02.349',-7.100
'0:02.350',-7.400
'0:02.351',-6.800
'0:02.352',-5.700
'0:02.353',-4.700
'0:02.354',-4.200
'0:02.355',-4.100
'0:02.356',-4.200
'0:02.357',-4.400
'0:02.358',-4.500
'0:02.359',-4.700
'0:02.360',-4.900
'0:02.361',-4.900
'0:02.362',-4.800
'0:02.363',-4.500
'0:02.364',-4.400
'0:02.365',-4.800
'0:02.366',-5.700
'0:02.367',-6.900
'0:02.368',-8.000
'0:02.369',-8.600
'0:02.370',-8.600
'0:02.371',-8.200
'0:02.372',-7.500
'0:02.373',-7.100
'0:02.374',-7.000
'0:02.375',-7.200
'0:02.376',-7.700
'0:02.377',-8.300
'0:02.378',-8.900
'0:02.379',-9.300
'0:02.380',-9.200
'0:02.381',-8.700
'0:02.382',-8.000
'0:02.383',-7.300
'0:02.384',-7.000
'0:02.385',-7.300
'0:02.386',-7.800
'0:02.387',-8.300
'0:02.388',-8.600
'0:02.389',-8.800
'0:02.390',-9.100
'0:02.391',-9.700
'0:02.392',-10.600
'0:02.393',-11.600
'0:02.394',-12.400
'0:02.395',-12.900
